Workout Title,Category,Routine Link,Tables,Summary
Dumbbell Only Workout: 6 Day Dumbbell Workout Split,https://www.muscleandstrength.com/workouts/muscle-building,https://www.muscleandstrength.com/workouts/6-day-dumbbell-only-workout,"[{'title': 'Day 1: Push Dumbbell Workout A', 'content': [[], ['Dumbbell Bench Press', '5', '8-12'], ['Decline Dumbbell Bench Press', '3', '8-12'], ['Dumbbell Floor Press', '3', '8-12'], ['Seated Dumbbell Press', '4', '8-12'], ['Dumbbell Lateral Raise', '3', '8-12'], ['Dumbbell Tricep Overhead Extension', '3', '8-12']]}, {'title': 'Day 2: Pull Dumbbell Workout A', 'content': [[], ['Dumbbell Bent Over Row', '4', '8-12'], ['Chest Supported Dumbbell Row', '4', '8-12'], ['Dumbbell Pull Over', '3', '10-15'], ['Rear Delt Fly', '3', '10-15'], ['Dumbbell Bicep Curl', '3', '12-15'], ['Zottman Curl', '3', '12-15']]}, {'title': 'Day 3: Leg Dumbbell Workout A', 'content': [[], ['Dumbbell Squat', '4', '8-12'], ['Dumbbell Stiff Leg Deadlift', '4', '8-12'], ['Dumbbell Goblet Squat', '4', '8-12'], ['Dumbbell Hip Thrust', '4', '8-12'], ['Dumbbell Calf Raise', '4', '15-20']]}, {'title': 'Day 4: Push Dumbbell Workout B', 'content': [[], ['Dumbbell Incline Bench Press', '5', '8-12'], ['Dumbbell Chest Fly', '3', '8-12'], ['Standing Dumbbell Press', '4', '8-12'], ['Arnold Press', '3', '8-12'], ['Lateral Raise', '3', '8-12'], ['Dumbbell Skullcrusher', '3', '8-12']]}, {'title': 'Day 5: Pull Dumbbell Workout B', 'content': [[], ['One Arm Dumbbell Row', '5', '8-12'], ['Reverse Grip Dumbbell Row', '4', '8-12'], ['Dumbbell Pullover', '4', '8-12'], ['Dumbbell Hammer Curl', '3', '10-15'], ['Reverse Curl', '3', '10-15']]}, {'title': 'Day 6: Leg Dumbbell Workout B', 'content': [[], ['Dumbbell Deadlift', '4', '8-12'], ['Dumbbell Split Squat', '4', '8-12 Each'], ['Dumbbell Goblet Squat', '3', '8-12'], ['Dumbbell Hip Thrust', '3', '10-15'], ['Dumbbell Calf Raise', '4', '20']]}]","{'Main Goal': 'Build Muscle', 'Workout Type': 'Split', 'Training Level': 'Intermediate', 'Program Duration': '12 weeks', 'Days Per Week': '6', 'Time Per Workout': '45-70 minutes', 'Equipment Required': 'Dumbbells', 'Target Gender': 'Male & Female', 'Recommended Supps': 'Whey Protein\nProtein Bars (Optional)\nMultivitamin\nFish Oil', 'Workout PDF': 'Download Workout'}"
Frankoman's Dumbbell Only Split,https://www.muscleandstrength.com/workouts/muscle-building,https://www.muscleandstrength.com/workouts/frankoman-dumbbell-only-split.html,"[{'title': 'Monday - Chest and Triceps', 'content': [[], ['Incline Dumbbell Bench Press', '4', '12,10,10,8'], ['Dumbbell Bench Press', '4', '12,10,10,8'], ['Dumbbell Flys', '3', '12'], ['Dumbbell Skullcrusher', '3', '12'], ['Dumbbell Tricep Kickback', '3', '12'], ['One Arm Seated Dumbbell Extension', '3', '12']]}, {'title': 'Wednesday - Back and Biceps', 'content': [[], ['One Arm Dumbbell Row', '5', '12,10,10,8,6'], ['Bent Over Dumbbell Row', '5', '12,10,10,8,6'], ['Dumbbell Pullover', '2', '12,10'], ['Incline Dumbbell Curl', '3', '10'], ['Standing Dumbbell Curl', '3', '10'], ['Cross Body Hammer Curl', '2', '10']]}, {'title': 'Friday - Legs and Shoulders', 'content': [[], ['Dumbbell Lunge', '4', '12,10,10,8'], ['Dumbbell Step Up', '3', '12'], ['Dumbbell Squat', '4', '12,10,10,8'], ['Dumbbell Stiff Leg Deadlift', '4', '12,10,10,8'], ['Seated Dumbbell Calf Raise', '2', '15,12'], ['Dumbbell Standing Calf Raise', '2', '12,10'], ['Standing Dumbbell Press', '4', '12,10,10,8'], ['Dumbbell Lateral Raise', '3', '12,10,10'], ['Bent Over Dumbbell Reverse Fly', '3', '12,10,10'], ['Dumbbell Shrug', '4', '12,10,10,8']]}]","{'Main Goal': 'Build Muscle', 'Workout Type': 'Split', 'Training Level': 'Beginner', 'Program Duration': '10 weeks', 'Days Per Week': '3', 'Time Per Workout': '45 minutes', 'Equipment Required': 'Dumbbells', 'Target Gender': 'Male & Female', 'Recommended Supps': 'Multivitamin\nWhey Protein\nPre-Workout (Optional)', 'Workout PDF': 'Download Workout'}"
The Best Upper Body Workout Routine,https://www.muscleandstrength.com/workouts/muscle-building,https://www.muscleandstrength.com/workouts/the-best-upper-body-workout-routine,"[{'title': 'Beginner Upper Body Focused Workout Split', 'content': [[], ['5 Sec Eccentric Only Pull Up', '3', '6'], ['Seated Cable Row', '3', '6-8'], ['Push Up', '3', '8-10'], ['Half Kneeling Single Arm Landmine Press', '3', '6 Each'], [""Farmer's Carry"", '3', '20 Yards']]}, {'title': 'Beginner Upper Body Focused Workout Split', 'content': [[], ['Goblet Squat', '3', '12'], ['Landmine Romanian Deadlift', '3', '12'], ['Dumbbell Step Up', '3', '8 Each'], ['Bodyweight Hip Thrust', '3', '10']]}, {'title': 'Beginner Upper Body Focused Workout Split', 'content': [[], ['Inverted Row', '3', '6-8'], ['Concentric Pull Up Hang', '3', '5-15 Sec'], ['5 Sec Eccentric Only Dips', '3', '6'], ['Half Kneeling Kettlebell Press', '3', '6 Each'], [""Farmer's Carry"", '3', '20 Yards']]}, {'title': 'Beginner Upper Body Focused Workout Split', 'content': [[], ['Trap Bar Deadlift', '3', '6'], ['Bodyweight Box Squat', '3', '8'], ['Bodyweight Reverse Lunge', '3', '8 Each'], ['Dead Bugs', '3', '6-8 Each']]}, {'title': 'Intermediate Upper Body Focused Workout Split', 'content': [[], ['Band Assisted Pull Ups', '3', '8-12'], ['Standing Cable Row', '3', '8-12'], ['Floor Press', '3', '8-12'], ['Full Kneeling Dumbbell Press', '3', '8-12'], ['Dumbbell Hammer Curls', '2', '12-15'], [""Farmer's Carry"", '4', '40 Yards']]}, {'title': 'Intermediate Upper Body Focused Workout Split', 'content': [[], ['Front Squat', '3', '8-12'], ['Dumbbell Stiff Leg Deadlift', '3', '8-12'], ['Dumbbell Split Squat', '3', '6 Each'], ['Weighted Hyperextension', '3', '12-15'], ['Calf Raise', '3', '15-20'], ['Lying Leg Raise', '3', '15-20']]}, {'title': 'Intermediate Upper Body Focused Workout Split', 'content': [[], ['Dumbbell Row', '3', '8-12'], ['Weighted 5 Sec Eccentric Pull Up', '3', '6-8'], ['Band Assisted Dips', '3', '8-12'], ['Z Press', '3', '6-10'], ['Incline Skullcrusher', '2', '12-15'], [""Farmer's Carry"", '4', '40 Yards']]}, {'title': 'Intermediate Upper Body Focused Workout Split', 'content': [[], ['Sumo Deadlift', '3', '6'], ['Goblet Box Squat', '3', '12-15'], ['Walking Bodyweight Lunge', '3', '15 Each'], ['Eccentric Only Nordic Leg Curl', '3', '6-8'], ['Calf Raise', '3', '15-20'], ['Bicycle Crunch', '3', '15-20 Each']]}, {'title': 'Advanced Upper Body Focused Workout Split', 'content': [[], ['Pull Up', '4', 'Max'], ['T-Bar Row', '4', '8-12'], ['Overhead Press', '4', '6-8'], ['Incline Dumbbell Press', '4', '8-12'], ['Cable Face Pull', '3', '12-15'], ['A1. Standing Dumbbell Curl', '3', '12'], ['A2. French Press', '3', '12'], [""Farmer's Carry"", '5', '60 Yards']]}, {'title': 'Advanced Upper Body Focused Workout Split', 'content': [[], ['Barbell Back Squat', '4', '6-8'], ['Bulgarian Split Squat', '3', '8-12 Each'], ['Leg Curl', '3', '8-12'], ['Hip Abduction Machine', '3', '8-12'], ['Weighted Hyperextensions', '3', '15-20'], ['Calf Raise', '3', '20'], ['Hanging Leg Raise', '3', '12-15']]}, {'title': 'Advanced Upper Body Focused Workout Split', 'content': [[], ['Bent Over Row', '4', '6-8'], ['Lat Pull Down', '4', '8-12'], ['Barbell Bench Press', '4', '6-8'], ['Standing Dumbbell Press', '3', '8-12'], ['Dips', '3', 'Max'], ['A1. Preacher Curl', '3', '12'], ['A2. Rope Tricep Extension', '3', '12'], [""Farmer's Carry"", '5', '60 Yards']]}, {'title': 'Advanced Upper Body Focused Workout Split', 'content': [[], ['Romanian Deadlift', '4', '6-8'], ['Leg Press', '4', '10-12'], ['Weighted Walking Lunge', '3', '15 Each'], ['Nordic Hamstring Curl', '3', '8-12'], ['Calf Raise', '3', '20'], ['Weighted Crunch', '3', '15-20']]}]","{'Main Goal': 'Build Muscle', 'Workout Type': 'Split', 'Training Level': 'Beginner', 'Program Duration': '18 weeks', 'Days Per Week': '4', 'Time Per Workout': '60-90 minutes', 'Equipment Required': 'Bands, Barbell, Bodyweight, Cables, Dumbbells, Machines, Other', 'Target Gender': 'Male & Female', 'Workout PDF': 'Download Workout'}"
8 Week Mass Building Hypertrophy Workout,https://www.muscleandstrength.com/workouts/muscle-building,https://www.muscleandstrength.com/workouts/8-week-hypertrophy-workout,"[{'title': 'Negatives', 'content': [[], ['Incline Barbell Bench Press', '3', '12, 10, 12*', '90 sec'], ['Flat Dumbbell Bench Press', '3', '12, 10, 15+', '90 sec'], ['Cable Crossover', '3', '12, 12, 12^', '90 sec'], ['Seated Lateral Raise', '3', '12, 12, 12', '90 sec'], ['Single Arm Cable Lateral Raise', '3', '12, 12, 12', '90 sec']]}, {'title': 'Negatives', 'content': [[], ['Bent-Over Barbell Row', '3', '12, 10, 12*', '90 sec'], ['Dumbbell Pullover', '3', '12, 10, 15+', '90 sec'], ['Wide Grip Lat Pulldown', '3', '12, 12, 12^', '90 sec'], ['Dumbbell Rear Delt Fly', '3', '12, 12, 12', '90 sec'], ['Cable Face Pull', '3', '12, 12, 12', '90 sec'], ['Dumbbell Shrug', '3', '12, 12, 12', '90 sec']]}, {'title': 'Negatives', 'content': [[], ['Close Grip Bench Press', '3', '12, 10, 12*', '90 sec'], ['Weighted Dip', '3', '12, 10, 12+', '90 sec'], ['Rope Tricep Extension', '3', '12, 12, 12^', '90 sec'], ['Lying Leg Raise', '3', '12, 12, 12', '90 sec'], ['Cable Crunch', '3', '12, 12, 12', '90 sec'], ['Barbell Curl', '3', '12, 12, 12*', '90 sec'], ['Hammer Curl', '3', '12, 10, 12+', '90 sec'], ['Cable Curl', '3', '12, 12, 12^', '90 sec']]}, {'title': 'Negatives', 'content': [[], ['Deadlift', '3', '12, 10, 12*', '90 sec'], ['Lying Leg Curl', '3', '12, 10, 12+', '90 sec'], ['Walking Lunge', '3', '12, 12, 12', '90 sec'], ['Front Squat', '3', '12, 10, 12*', '90 sec'], ['Leg Extension', '3', '12, 12, 12+', '90 sec'], ['Dumbbell Side Lunge', '3', '12, 12, 12', '90 sec'], ['Seated Calf Raise', '3', '12, 12, 12^', '90 sec'], ['Calf Press', '3', '12, 12, 12^', '90 sec']]}]","{'Main Goal': 'Build Muscle', 'Workout Type': 'Split', 'Training Level': 'Intermediate', 'Program Duration': '8 weeks', 'Days Per Week': '4', 'Equipment Required': 'Barbell, Bodyweight, Cables, Dumbbells, Machines', 'Target Gender': 'Male & Female', 'Recommended Supps': 'Protein\nMultivitamins\nBCAAs', 'Workout PDF': 'Download Workout'}"
3 Day Full Body Planet Fitness Workout (Machines & Dumbbells Only),https://www.muscleandstrength.com/workouts/muscle-building,https://www.muscleandstrength.com/workouts/3-day-full-body-planet-fitness-workout,"[{'title': 'Planet Fitness Full Body Workout Day 1', 'content': [[], ['1. Goblet Squat', '4', '8-12'], ['2. Lying Leg Curl', '3', '10-15'], ['3. Standing Calf Raise', '2', '15-20'], ['4. Dumbbell Row', '4', '8-12'], ['5. Lat Pull Down', '3', '10-15'], ['6. Incline Dumbbell Bench Press', '4', '8-12'], ['7. Lateral Raise', '3', '10-15']]}, {'title': 'Planet Fitness Full Body Workout Day 2', 'content': [[], ['1. Dumbbell Stiff Leg Deadlift', '4', '8-12'], ['2. Leg Extension', '3', '10-15'], ['3. Assisted Pull Up Machine', '4', '8-12'], ['4. Seated Cable Row', '3', '10-15'], ['5. Seated Dumbbell Press', '4', '8-12'], ['6. Dumbbell Bench Press', '3', '10-15'], ['7. Skullcrusher', '3', '8-12'], ['8. Dumbbell Curl', '3', '8-12']]}, {'title': 'Planet Fitness Full Body Workout Day 3', 'content': [[], ['1. Leg Press', '4', '8-12'], ['2. Walking Lunge', '3', '10-15 Each'], ['3. Standing Calf Raise', '2', '15-20'], ['4. Smith Machine Row', '4', '8-12'], ['5. Cable Face Pull', '3', '10-15'], ['6. Push Up', '3', '10-15'], ['7. Close Grip Push Up', '3', '8-12'], ['8. Cable Curl', '3', '8-12']]}]","{'Main Goal': 'Build Muscle', 'Workout Type': 'Full Body', 'Training Level': 'Beginner', 'Program Duration': '8 weeks', 'Days Per Week': '3', 'Time Per Workout': '45-70 minutes', 'Equipment Required': 'Bodyweight, Cables, Dumbbells, Machines', 'Target Gender': 'Male & Female', 'Recommended Supps': 'Protein Powder\nMulti Vitamin\nFish Oil\nCreatine Monohydrate\nProtein Bars', 'Workout PDF': 'Download Workout'}"
Lean Mass: 6 Week Workout Program to Build Lean Muscle,https://www.muscleandstrength.com/workouts/muscle-building,https://www.muscleandstrength.com/workouts/6-week-workout-program-to-build-lean-muscle,"[{'title': 'Day 1: Legs', 'content': [[], ['1. Squat', '4', '10'], ['2. Machine Hack Squat', '3', '12'], ['3. Stiff Legged Deadlift', '4', '10'], ['4. Leg Curl', '3', '12'], ['5. Dumbbell Lunge', '3', '8'], ['6. Leg Press Calf Raises', '3', '12'], ['7. Seated Calf Raises', '3', '12']]}, {'title': 'Day 2: Chest & Biceps', 'content': [[], ['1. Bench Press', '4', '10'], ['2. Incline Bench Press', '3', '12'], ['3. Cable Crossover', '3', '12'], ['4. Hammer Strength Chest Press', '3', '8'], ['5. Barbell Bicep Curl', '4', '10'], ['6. Rope Cable Hammer Curl', '3', '12'], ['7. Preacher Curl', '3', '10']]}, {'title': 'Day 3: Back', 'content': [[], ['1. Deadlift', '4', '10'], ['2. Barbell Row', '3', '12'], ['3. Lat Pulldown', '5', '8'], ['4. Cable Row', '3', '12'], ['5. Pull up', '3', '10'], ['6. Hyperextension', '3', '12']]}, {'title': 'Day 4: Shoulders & Triceps', 'content': [[], ['1. Seated Military Press', '4', '10'], ['2. Lateral Raise', '3', '12'], ['3. Front Raise', '3', '12'], ['4. Reverse Pec Deck', '3', '12'], ['5. Barbell Shrugs', '4', '12'], ['6. Dips', '4', '10'], ['7. Seated French Press', '3', '12']]}]","{'Main Goal': 'Build Muscle', 'Workout Type': 'Split', 'Training Level': 'Intermediate', 'Program Duration': '6 weeks', 'Days Per Week': '4', 'Time Per Workout': '30-45 minutes', 'Equipment Required': 'Barbell, Bodyweight, Cables, Dumbbells, EZ Bar, Machines', 'Target Gender': 'Male & Female', 'Recommended Supps': 'Protein Powder\nCreatine\nMass Gainer (Optional)', 'Workout PDF': 'Download Workout'}"
5 Day Muscle & Strength Building Workout Split,https://www.muscleandstrength.com/workouts/muscle-building,https://www.muscleandstrength.com/workouts/5-day-muscle-and-strength-building-workout-split,"[{'title': 'Monday: Upper Body Strength Workout', 'content': [[], ['1. Weighted Wide Grip Pull Ups', '2-3', '4-6'], ['2. Bent Over Barbell Row', '4-5', '4-6'], ['3. Narrow Grip T-Bar Row', '2-3', '4-6'], ['4. Standing Overhead Barbell Press', '4-5', '4-6'], ['5. Incline Dumbbell Bench Press', '4-5', '4-6'], ['6. Weighted Dips', '2-3', '4-6'], ['7. EZ Bar Skullcrusher', '2-3', '4-6'], ['8. EZ Bar Bicep Curls', '2-3', '4-6']]}, {'title': 'Tuesday: Lower Body Strength Workout', 'content': [[], ['1. Squats', '4-5', '4-6'], ['2. Hack Squats', '2-3', '4-6'], ['3. Deadlifts', '4-5', '4-6'], ['4. Lying Leg Curls', '2-3', '4-6'], ['5. Standing Calf Raise', '4-5', '4-6'], ['6. Seated Calf Raise', '2-3', '4-6']]}, {'title': 'Thursday: Back/Shoulders Size Workout', 'content': [[], ['1a. Wide Grip Pull Down', '4-5', '8-12'], ['1b. Narrow Grip Pull Down', '4-5', '8-12'], ['2. Chest Supported Machine Row', '4-5', '8-12'], ['3. Narrow Grip Low Pulley Cable Row', '2-3', '8-12'], ['4a. Straight Arm Rope Pull Down', '2-3', '8-12'], ['4b. Lower Back Hyperextensions', '2-3', '8-12'], ['5. Dumbbell Shoulder Press', '4-5', '8-12'], ['6. Standing Dumbbell Side Lateral Raise', '2-3', '8-12'], ['7. Standing EZ Bar Front Raise', '2-3', '8-12'], ['8. Dumbbell Rear Delt Lateral Raise', '2-3', '8-12'], ['9a. Cable EZ Bar Upright Row', '2-3', '8-12'], ['9b. Rope Face Pull', '2-3', '8-12']]}, {'title': 'Friday: Chest/Arms Size Workout', 'content': [[], ['1. Incline Barbell Bench Press', '4-5', '8-12'], ['2a. Flat Machine Chest Press', '2-3', '8-12'], ['2b. Incline Dumbbell Fly', '2-3', '8-12'], ['3. Cable Crossover', '2-3', '8-12'], ['4. Narrow Grip Bench Press', '2-3', '8-12'], ['5. Seated Overhead EZ Bar Tricep Extension', '2-3', '8-12'], ['6. Single Arm Cable Press Down', '2-3', '8-12'], ['7. EZ Bar Preacher Curl', '2-3', '8-12'], ['8. Standing Alternating Dumbbell Hammer Curl', '2-3', '8-12'], ['9. High Pulley Single Arm Bicep Curl', '2-3', '8-12']]}, {'title': 'Saturday: Legs Size Workout', 'content': [[], ['1a. Seated Hamstring Curl', '4-5', '8-12'], ['1b. Leg Extension', '4-5', '8-12'], ['2. Front Squat', '4-5', '8-12'], ['3a. Leg Press', '4-5', '8-12'], ['3b. Barbell Walking Lunge', '4-5', '8-12 Each'], ['4a. Abductor Machine', '2-3', '8-12'], ['4b. Adductor Machine', '2-3', '8-12'], ['5. Glute Kick Backs', '2-3', '8-12 Each'], ['6. Donkey Calf Raise', '4-5', '8-12'], ['7a. Seated Calf Raise', '4-5', '8-12'], ['7b. Single Leg Calf Press', '4-5', '8-12 Each']]}, {'title': 'Ab Workout: 3X Per Week', 'content': [[], ['1a. Hanging Leg Raise', '3-4', '8-12'], ['1b. Decline Sit Up', '3-4', '8-12'], ['2a. Lying Leg Raise', '3-4', '15-20'], ['2b. Cable Crunch', '3-4', '15-20'], ['3. Cable Wood Choppers', '3-4', '15-20 Per Side'], ['4. Barbell Ab Roll Out', '3-4', 'Failure']]}]","{'Main Goal': 'Build Muscle', 'Workout Type': 'Split', 'Training Level': 'Intermediate', 'Program Duration': '10 weeks', 'Days Per Week': '5', 'Time Per Workout': '60-90 minutes', 'Equipment Required': 'Barbell, Bodyweight, Cables, Dumbbells, EZ Bar, Machines', 'Target Gender': 'Male', 'Recommended Supps': 'Whey Protein\nCreatine\nBeta-Alanine\nCitrulline Malate\nMultivitamin', 'Workout PDF': 'Download Workout'}"
Dumbbell Only Home Or Gym Full Body Workout,https://www.muscleandstrength.com/workouts/muscle-building,https://www.muscleandstrength.com/workouts/dumbbell-only-home-or-gym-fullbody-workout.html,"[{'title': 'Monday - Full Body', 'content': [[], ['Dumbbell Squat', '3', '6-12'], ['Dumbbell Bench Press', '3', '6-12'], ['One Arm Dumbbell Row', '3', '6-12'], ['Standing Dumbbell Curl', '3', '6-12'], ['Two Arm Seated Dumbbell Extension', '3', '6-12'], ['Sit Up', '3', '10-25']]}, {'title': 'Wednesday - Full Body', 'content': [[], ['Dumbbell Step Up', '3', '6-12'], ['Dumbbell Stiff Leg Deadlift', '3', '6-12'], ['Seated Dumbbell Press', '3', '6-12'], ['Standing One Leg Dumbbell Calf Raise', '3', '10-20'], ['Dumbbell Shrug', '3', '10-15'], ['Dumbbell Side Bends', '3', '10-15']]}, {'title': 'Friday - Full Body', 'content': [[], ['Dumbbell Lunge', '3', '6-12'], ['Dumbbell Floor Press', '3', '6-12'], ['Wide Grip Pull Up', '3', '6-12'], ['Standing Hammer Curl', '3', '6-12'], ['Lying Dumbbell Extension', '3', '6-12'], ['Lying Floor Leg Raise', '3', '10-25']]}]","{'Main Goal': 'Build Muscle', 'Workout Type': 'Full Body', 'Training Level': 'Beginner', 'Program Duration': '8 weeks', 'Days Per Week': '3', 'Time Per Workout': '30 minutes', 'Equipment Required': 'Bodyweight, Dumbbells', 'Target Gender': 'Male', 'Recommended Supps': '100% Whey Protein\nProtein Bars (Optional)\nMultivitamin\nFish Oil', 'Workout PDF': 'Download Workout'}"
3 Day Muscle Building Workout For Beginners,https://www.muscleandstrength.com/workouts/muscle-building,https://www.muscleandstrength.com/workouts/3day-beginners-workout.html,"[{'title': 'Monday - Chest and Triceps', 'content': [[], ['Dumbbell Bench Press', '4', '12,10,10,10'], ['Incline Bench Press', '2', '10'], ['Tricep Dip', '3', 'Failure'], ['Lying Tricep Extension', '3', '10']]}, {'title': 'Wednesday - Back and Biceps', 'content': [[], ['Wide Grip Pull Up', '4', '10'], ['Seated Row', '3', '12'], ['One Arm Dumbbell Row', '3', '10'], ['Standing Barbell Curl', '3', '8-10']]}, {'title': 'Friday - Legs and Shoulders', 'content': [[], ['45 Degree Leg Press', '4', '12,10,10,10'], ['Leg Extension', '3', '12'], ['Leg Curl', '3', '12'], ['Military Press', '4', '8-10'], ['Dumbbell Lateral Raise', '3', '10']]}]","{'Main Goal': 'Build Muscle', 'Workout Type': 'Split', 'Training Level': 'Beginner', 'Program Duration': '10 weeks', 'Days Per Week': '3', 'Time Per Workout': '30 minutes', 'Equipment Required': 'Barbell, Bodyweight, Cables, Dumbbells, Machines', 'Target Gender': 'Male & Female', 'Recommended Supps': 'Protein Powder\nMultivitamin\nFish Oil', 'Workout PDF': 'Download Workout'}"
4 Day Power Muscle Burn Workout Split,https://www.muscleandstrength.com/workouts/muscle-building,https://www.muscleandstrength.com/workouts/4-day-power-muscle-burn-workout-split.html,"[{'title': 'Day 1 - Chest and Biceps', 'content': [[], ['Bench Press - Power', '4', '3 to 5'], ['Incline Bench Press  - Muscle', '2-3', '6 to 12'], ['Dumbbell Bench Press - Muscle', '2-3', '6 to 12'], ['Dumbbell Flys - Burn', '2', '40'], ['Pinwheel Curls - Power', '2', '3 to 5'], ['Standing Barbell Curl  - Muscle', '2-3', '6 to 12'], ['Cable Preacher Curl - Burn', '1-2', '40']]}, {'title': 'Day 3 - Quads and Hamstrings', 'content': [[], ['Squat - Power', '4', '3 to 5'], ['Leg Press  - Muscle', '2-3', '6 to 12'], ['Front Squat - Muscle', '2-3', '6 to 12'], ['Leg Press - Burn', '2', '40'], ['Romanian Deadlift - Power', '2-4', '3 to 5'], ['Romanian Deadlift or Leg Curl  - Muscle', '2-3', '6 to 12'], ['Leg Curl - Burn', '1', '40']]}, {'title': 'Day 4 - Shoulders and Triceps', 'content': [[], ['Seated Barbell Press - Power', '4', '3 to 5'], ['Seated Arnold Press  - Muscle', '2-3', '6 to 12'], ['Barbell Front Raise - Muscle', '2-3', '6 to 12'], ['Dumbbell Lateral Raise - Burn', '2', '40'], ['Closegrip Bench Press - Power', '2', '3 to 5'], ['Seated French Press  - Muscle', '2', '6 to 12'], ['EZ Bar Skullcrusher - Muscle', '2', '6 to 12'], ['Cable Tricep Extension - Burn', '1', '40']]}, {'title': 'Day 6 - Back, Calves, and Abs', 'content': [[], ['Deadlift - Power', '2-4', '3 to 5'], ['Barbell Rows - Muscle', '2-3', '6 to 12'], ['Lat Pull Down - Muscle', '2-3', '6 to 12'], ['Seated Cable Row - Burn', '2', '40'], ['Seated Calf Raise - Muscle', '2-3', '10 to 15'], ['45 Degree Calf Raise  - Burn', '2', '40'], ['**Perform Ab work of choice***', '', '']]}]","{'Main Goal': 'Build Muscle', 'Workout Type': 'Split', 'Training Level': 'Intermediate', 'Program Duration': '12 weeks', 'Days Per Week': '4', 'Time Per Workout': '60 minutes', 'Equipment Required': 'Barbell, Cables, Dumbbells, EZ Bar, Machines', 'Target Gender': 'Male & Female', 'Recommended Supps': 'Protein Powder\nPre-Workout (optional)\nMultivitamin\nFish Oil\nCreatine Monohydrate', 'Workout PDF': 'Download Workout'}"
Dumbbell & Barbell Mass Workout,https://www.muscleandstrength.com/workouts/muscle-building,https://www.muscleandstrength.com/workouts/dumbbell-barbell-mass-workout.html,"[{'title': 'Monday - Shoulders', 'content': [[], ['Military Press', '4', '10-14'], ['Seated Dumbbell Press', '4', '8'], ['Dumbbell Front Raise', '3', '8-10'], ['Dumbbell Lateral Raise', '5', '12, 10, 8, 8, 6'], ['Dumbbell Reverse Fly', '3', '10']]}, {'title': 'Tuesday - Back', 'content': [[], ['Wide Grip Pull Up', '7', '12 down to 6'], ['Bent Over Barbell Row', '4', '12'], ['One Arm Dumbbell Row', '3', '10'], ['Deadlifts', '4', '10'], ['Dumbbell Shrugs', '4', '8-12']]}, {'title': 'Wednesday - Chest, Triceps and Abs', 'content': [[], ['Barbell Bench Press', '4', '8'], ['Incline Dumbbell Bench Press', '4', '10'], ['Decline Dumbbell Bench Press', '3', '8'], ['Dumbbell Flys', '4', '12'], ['Chest Dip', '4', 'MAX (weighted)'], ['Close Grip Bench Press', '5', '5'], ['Tricep Kickback', '3', '12-15 light'], ['One Arm Dumbbell Extension', '3', '8-10'], ['Lying Tricep Extension', '4', '12 strict'], ['Decline Sit Ups', '4', 'MAX']]}, {'title': 'Thursday - Biceps', 'content': [[], ['Standing Barbell Curl', '4', '8'], ['Preacher Curl', '4', '8'], ['Standing Hammer Curl', '4', '10'], ['Concentration Curl', '3', '12'], ['Reverse Barbell Curl', '3', '7-8']]}, {'title': 'Friday - Legs', 'content': [[], ['Dumbbell Lunge', '4', '5 each leg'], ['Squat', '6', '10'], ['Stiff Leg Deadlifts', '4', '10'], ['Standing Calf Raise', '8', '15-20']]}]","{'Main Goal': 'Build Muscle', 'Workout Type': 'Split', 'Training Level': 'Intermediate', 'Program Duration': '8 weeks', 'Days Per Week': '5', 'Time Per Workout': '65 minutes', 'Equipment Required': 'Barbell, Bodyweight, Dumbbells', 'Target Gender': 'Male & Female', 'Recommended Supps': 'Protein Powder\nCreatine Monohydrate\nMultivitamin\nEssential Fats (EFAs)\nWeight Gainer (Optional)', 'Workout PDF': 'Download Workout'}"
